Date,Interval,Time,DeadGams,Notes,Revertgams,Newgams,GroupSize,Pupae,eggs,larvae,NumGams,multigam,multigam2,Treatment,SourceCol,PHOTO_YO,PHOTO_MATED,PHOTO_YB,cricket,headwidth_mm,difference_numduel,diff_duelpergam,diff_duelperpropgam,diffcalc,indcode,Colcode,Colony,Mark,Status_Scanobs,status2,status3,omit,Duel,NumDuel,duelpergam,duelperpropgam,Antennaldrumming,Numantdrum,Recantdrum,Domperf,NumDomperf,Domrec,NumDomrec,Allogrooming,Recgrooming,WalkOver,NumWalkover,HandlePupae,Handlinglarv,Handlingoldeggs,BroodHandling,Outside,Time Outside
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,5,1,1,,,,,,,107,T,R017A/2(16),PWP,G,G,G,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,6,0,1,,,,,,,108,T,R017A/2(16),BYB,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,5,1,1,,,,,,,109,T,R017A/2(16),GMW,G,G,G,0,1,2,0.2,0.0125,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,4,0,1,,,,,,,110,T,R017A/2(16),PBP,G,G,G,0,2,6,0.6,0.0375,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,,,0,0,24,69,,,2,1,1,SP,R15,6,1,1,,2.861,,,,,111,U,R15A(118),O,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,,,0,0,24,69,,,2,1,1,SP,R15,6,1,1,,2.791,,,,,112,U,R15A(118),YOY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8/28/20,Twelve,Final,1,,0,0,8,17,,,5,1,1,IP,R15,6,1,1,,2.86,,,,,113,V,R15A(118E),white,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/28/20,Twelve,Final,1,,0,0,8,17,,,5,1,1,IP,R15,5,0,1,,,,,,,114,V,R15A(118E),blue,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/28/20,Twelve,Final,1,,0,0,8,17,,,5,1,1,IP,R15,5,1,1,,2.855,,,,,115,V,R15A(118E),yellow,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/28/20,Twelve,Final,1,,0,0,8,17,,,5,1,1,IP,R15,3,1,1,,2.693,,,,,116,V,R15A(118E),yellow-orange,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/28/20,Twelve,Final,1,,0,0,8,17,,,5,1,1,IP,R15,4,0,1,,,,,,,117,V,R15A(118E),blue-orange,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/20,Twelve,Final,,,0,0,10,19,,,2,1,1,SP,R17,3,1,1,,2.483,,,,,118,W,R17(24B),B,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/31/20,Twelve,Final,,,0,0,10,19,,,2,1,1,SP,R17,6,1,1,,2.821,,,,,119,W,R17(24B),Y,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
10/31/20,Twelve,Final,,,0,0,10,19,,,2,1,1,SP,R17,,,,,,,,,,120,W,R17(24B),OPO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0
10/31/20,Twelve,Final,,,0,0,10,19,,,2,1,1,SP,R17,,,,,,,,,,121,W,R17(24B),GOG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0
9/18/20,Twelve,Final,,,0,0,11,53,,,7,1,1,IP,R1,3,1,1,,,,,,,122,X,R1G/2 (18B),BOB,G,G,G,0,2,9,1.285714286,0.116883117,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9/18/20,Twelve,Final,,,0,0,11,53,,,7,1,1,IP,R1,5,1,1,,,,,,,123,X,R1G/2 (18B),BYB,G,G,G,0,1,9,1.285714286,0.116883117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9/18/20,Twelve,Final,,,0,0,11,53,,,7,1,1,IP,R1,5,1,1,,2.736,,,,,124,X,R1G/2 (18B),BGB,G,G,G,0,1,5,0.714285714,0.064935065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/20,Twelve,Final,,,0,0,11,53,,,7,1,1,IP,R1,6,1,1,,,,,,,125,X,R1G/2 (18B),GBG,G,G,G,0,1,1,0.142857143,0.012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/20,Twelve,Final,,,0,0,11,53,,,7,1,1,IP,R1,5,0,1,,,,,,,126,X,R1G/2 (18B),YBY,G,G,G,0,1,3,0.428571429,0.038961039,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0
9/18/20,Twelve,Final,,,0,0,11,53,,,7,1,1,IP,R1,6,1,1,,2.98,,,,,127,X,R1G/2 (18B),BYG,G,G,G,0,2,15,2.142857143,0.194805195,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
9/18/20,Twelve,Final,,,0,0,11,53,,,7,1,1,IP,R1,5,1,1,,,,,,,128,X,R1G/2 (18B),YOY,G,G,G,0,2,6,0.857142857,0.077922078,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0
10/2/20,Twelve,Final,,,0,0,20,65,,,2,1,1,SP,R1,5,1,1,,2.672,,,,,129,Y,R1Q(2),GWG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/20,Twelve,Final,,,0,0,20,65,,,2,1,1,SP,R1,9,1,1,,2.781,,,,,130,Y,R1Q(2),GOG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
6/10/21,Eighteen,Final,,,1,,6,61,3,0,0,0,0,SP,R22,0,1,0,,2.526,,,,,131,Z,R22G/1(49B),OWO,unclear,RG,RG,1,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,5,1,1,,,,,,,132,AA,R22G/1(49E),GOG,G,G,G,0,9,188,23.5,1.958333333,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,,,,,,,,,,133,AA,R22G/1(49E),BW,G,G,G,0,12,116,14.5,1.208333333,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,,,,,,,,,,134,AA,R22G/1(49E),GPG,G,G,G,0,11,108,13.5,1.125,2,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,,,,,,,,,,135,AA,R22G/1(49E),OGO,G,G,G,0,11,107,13.375,1.114583333,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,5,1,1,,,,,,,136,AA,R22G/1(49E),G,G,G,G,0,8,66,8.25,0.6875,2,2,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,,,,,,,,,,137,AA,R22G/1(49E),OB,G,G,G,0,13,121,15.125,1.260416667,4,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,,,,,,,,,,138,AA,R22G/1(49E),YGY,G,G,G,0,12,202,25.25,2.104166667,8,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,0,12,9,,,8,1,1,IP,R22,,,,,,,,,,139,AA,R22G/1(49E),BOB,G,G,G,0,9,54,6.75,0.5625,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,3,1,1,0,2.913,,,,,140,AB,R3BA(3),OWO,G,G,G,0,8,61,8.714285714,0.62244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,1,1,1,1,2.596,,,,,141,AB,R3BA(3),BGB,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,0,1,1,0,2.54,,,,,142,AB,R3BA(3),GWG,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,3,1,1,0,2.701,,,,,143,AB,R3BA(3),WOW,G,G,G,0,11,107,15.28571429,1.091836735,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,0,0,1,1,2.627,,,,,144,AB,R3BA(3),WPW,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,4,1,1,0,2.821,,,,,145,AB,R3BA(3),GBG,G,G,G,0,9,108,15.42857143,1.102040816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,1,0,1,,2.512,,,,,146,AB,R3BA(3),BPB,G,G,G,0,11,116,16.57142857,1.183673469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,0,1,1,1,2.515,,,,,147,AB,R3BA(3),PBP,G,G,G,0,13,212,30.28571429,2.163265306,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,4,1,1,0,2.94,,,,,148,AB,R3BA(3),WGW,G,G,G,0,10,141,20.14285714,1.43877551,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,4,1,1,0,2.829,,,,,149,AB,R3BA(3),GOG,G,G,G,0,9,82,11.71428571,0.836734694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,,1,1,14,28,38,0,7,1,1,IP,R3,0,1,1,1,2.403,,,,,150,AB,R3BA(3),BOB,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,1,OBO is a worker at this time,1,1,14,28,38,0,7,1,1,IP,R3,0,0,0,0,2.5,,,,,151,AB,R3BA(3),OBO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,2,1,1,SP,R3,7,1,1,0,,,,,,152,AC,R3BA3A,YOY,G,G,G,0,3,5,2.5,0.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,2,1,1,SP,R3,6,1,1,0,2.354,,,,,153,AC,R3BA3A,BYO,G,G,G,0,3,19,9.5,0.38,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,8,31,,,5,1,1,IP,R4,4,1,1,,,,,,,154,AD,R4A(83),P,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
1/5/20,Twelve,Final,,,0,0,8,31,,,5,1,1,IP,R4,,,,,,,,,,155,AD,R4A(83),W,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,8,31,,,5,1,1,IP,R4,,,,,,,,,,156,AD,R4A(83),O,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1/5/20,Twelve,Final,,,0,0,8,31,,,5,1,1,IP,R4,,,,,,,,,,157,AD,R4A(83),G,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,1,0
1/5/20,Twelve,Final,,,0,0,8,31,,,5,1,1,IP,R4,6,1,1,,2.727,,,,,158,AD,R4A(83),Y,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,8,31,,,5,1,1,IP,R4,3,1,1,,2.811,,,,,159,AD,R4A(83),WPW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3/9/20,Twelve,Final,1,,0,1,22,40,,,2,1,1,SP,R4,,,,,2.84,,,,,160,AE,R4A(83)B,PWB,G,G,G,0,2,16,8,0.363636364,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
3/9/20,Twelve,Final,1,,0,1,22,40,,,2,1,1,SP,R4,,,,,2.72,,,,,161,AE,R4A(83)B,BPW,G,G,G,0,1,1,0.5,0.022727273,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3/9/20,Twelve,Final,1,,0,1,22,40,,,2,1,1,SP,R4,,,,,,,,,,162,AE,R4A(83)B,Y,NG2,NG,NG,1,6,42,21,0.954545455,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Twelve,Final,1,,0,1,22,40,,,2,1,1,SP,R4,,,,,,,,,,163,AE,R4A(83)B,O,NG2,NG,NG,1,4,25,12.5,0.568181818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3/9/20,Twelve,Final,1,,0,1,22,40,,,2,1,1,SP,R4,,,,,,,,,,164,AE,R4A(83)B,G,NG2,NG,NG,1,7,38,19,0.863636364,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Twelve,Final,1,,0,1,22,40,,,2,1,1,SP,R4,,,,,,,,,,165,AE,R4A(83)B,WBP,W,W,W,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0
3/9/20,Twelve,Final,1,,0,1,22,40,,,2,1,1,SP,R4,,,,,,,,,,166,AE,R4A(83)B,B,W,W,W,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,8,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,5,1,1,0,2.544,,,,,167,AF,R5(117C),BYB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,2,1,1,0,2.632,,,,,168,AF,R5(117C),GWG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,4,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,4,1,1,0,2.646,,,,,169,AF,R5(117C),OYO,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,3,1,1,0,2.528,,,,,170,AF,R5(117C),YOY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,5,1,1,0,2.642,,,,,171,AF,R5(117C),WP,G,G,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,4,0,1,0,2.388,,,,,172,AF,R5(117C),WGW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,5,1,1,0,2.694,,,,,173,AF,R5(117C),PYP,G,G,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,5,1,1,0,2.47,,,,,174,AF,R5(117C),ORANGE,G,G,G,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,4,1,1,0,2.589,,,,,175,AF,R5(117C),GBG,G,G,G,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
6/8/21,Eighteen,Final,,,1,0,16,19,101,3,9,1,1,IP,R5,0,1,1,0,2.448,,,,,176,AF,R5(117C),OGO,RG,RG,RG,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,1,0,2,2,0
4/22/21,Eighteen,Final,,,0,0,25,45,37,12,2,1,1,SP,109,4,0,1,,2.489,,,,,177,AG,RGB(109),YGY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/21,Eighteen,Final,,,0,0,25,45,37,12,2,1,1,SP,109,6,1,1,,2.57,,,,,178,AG,RGB(109),GOG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/20,Twelve,Final,,,0,0,8,9,,,5,1,1,IP,109,5,1,1,,,,,,,179,AH,RGB(109B),POP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10/31/20,Twelve,Final,,,0,0,8,9,,,5,1,1,IP,109,6,0,1,,2.863,,,,,180,AH,RGB(109B),YPY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/20,Twelve,Final,,,0,0,8,9,,,5,1,1,IP,109,5,0,1,,,,,,,181,AH,RGB(109B),PYP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
10/31/20,Twelve,Final,,,0,0,8,9,,,5,1,1,IP,109,4,1,1,,2.825,,,,,182,AH,RGB(109B),MGO(-/BLU),G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/31/20,Twelve,Final,,,0,0,8,9,,,5,1,1,IP,109,6,1,1,,,,,,,183,AH,RGB(109B),OYO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,5,0,0
10/31/20,Twelve,Final,,,0,0,8,9,,,5,1,1,IP,109,,,,,,,,,,184,AH,RGB(109B),OPO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,6,4,0
9/12/20,Twelve,Final,,,0,0,5,51,,,1,0,0,SP,RL86BI2,11,0,1,,2.848,,,,,185,AI,RL8.6B1(112B),YO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9/12/20,Twelve,Final,,,0,0,5,51,,,1,0,0,SP,RL86BI2,,,,,,,,,,186,AI,RL8.6B1(112B),B,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,2,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,,,187,AJ,RL86B1(112C),OYO,G,G,G,0,3,6,0.461538462,0.020979021,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,9,1,1,0,2.609,,,,,188,AJ,RL86B1(112C),BOB,G,G,G,0,2,20,1.538461538,0.06993007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,8,1,1,0,2.619,,,,,189,AJ,RL86B1(112C),OBO,G,G,G,0,2,5,0.384615385,0.017482517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,0,1,1,1,2.404,,,,,190,AJ,RL86B1(112C),GOG,G,G,G,0,5,29,2.230769231,0.101398601,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,,,191,AJ,RL86B1(112C),GB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,,,192,AJ,RL86B1(112C),OYB,G,G,G,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,8,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,6,1,1,0,,,,,,193,AJ,RL86B1(112C),BYB,G,G,G,0,1,11,0.846153846,0.038461538,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,6,1,1,0,2.671,,,,,194,AJ,RL86B1(112C),GYG,G,G,G,0,2,11,0.846153846,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,,,195,AJ,RL86B1(112C),OGO,G,G,G,0,2,4,0.307692308,0.013986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,,,196,AJ,RL86B1(112C),YOBO,G,G,G,0,1,16,1.230769231,0.055944056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,1,1,1,1,2.757,,,,,197,AJ,RL86B1(112C),YOY,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0
11/23/21,Eighteen,Final,,,0,0,18,4,29,8,1,0,0,SP,RO16A/2,12,1,1,0,2.965,,,,,198,AK,RO16A/2(64C),WOW,G,G,G,0,0,0,0,0,5,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/26/20,Twelve,Final,,,0,0,4,26,,,1,0,0,SP,RP5/2,6,1,1,,2.618,,,,,199,AL,RP5/2(1B),WYW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0
3/10/20,Twelve,Final,,,0,0,23,53,,,2,1,1,SP,S1,5,1,1,,2.695,,,,,200,AM,S1B1/2(77B),GBG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,23,53,,,2,1,1,SP,S1,3,0,1,,2.95,,,,,201,AM,S1B1/2(77B),BGW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,4,0,1,,,,,,,202,AN,SAFC 12,WYW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,6,1,1,,2.937,,,,,203,AN,SAFC 12,GYM,G,G,G,0,1,5,0.555555556,0.037037037,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,4,1,1,,2.7,,,,,204,AN,SAFC 12,YWY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,4,0,1,,,,,,,205,AN,SAFC 12,GYG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,,,,,,,,,,206,AN,SAFC 12,YBY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,,,,,,,,,,207,AN,SAFC 12,PYP,G,G,G,0,1,5,0.555555556,0.037037037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,4,1,1,,2.917,,,,,208,AN,SAFC 12,YGY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,5,1,1,,,,,,,209,AN,SAFC 12,BYB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4/28/20,Twelve,Final,,,0,0,15,54,,,9,1,1,IP,SAFC 12,3,1,1,,,,,,,210,AN,SAFC 12,YPY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,12,40,,,1,0,0,SP,SAFC17,5,1,1,,2.577,,,,,211,AO,SAFC 17,BGB,G,G,G,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9/18/20,Twelve,Final,,,0,0,11,40,,,2,1,1,SP,SAFC 5,10,1,1,,2.941,,,,,212,AP,SAFC 5,blue,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9/18/20,Twelve,Final,,,0,0,11,40,,,2,1,1,SP,SAFC 5,7,1,1,,2.762,,,,,213,AP,SAFC 5,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/18/20,Twelve,Final,,,0,0,11,40,,,2,1,1,SP,SAFC 5,,,,,,,,,,214,AP,SAFC 5,BOB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
3/9/20,Twelve,Final,,,1,0,12,33,,,5,1,1,IP,SAFC 9,,,,,,,,,,215,AQ,SAFC 9,B (-/pnk),RG,RG,RG,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0
3/9/20,Twelve,Final,,,1,0,12,33,,,5,1,1,IP,SAFC 9,,,,,,,,,,216,AQ,SAFC 9,Y,G,G,G,0,1,1,0.2,0.016666667,4,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3/9/20,Twelve,Final,,,1,0,12,33,,,5,1,1,IP,SAFC 9,,,,,,,,,,217,AQ,SAFC 9,W,RG,RG,RG,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,2,4,0
