Date,Interval,Time,DeadGams,Notes,Revertgams,Newgams,GroupSize,Pupae,eggs,larvae,NumGams,multigam,multigam2,Treatment,SourceCol,PHOTO_YO,PHOTO_MATED,PHOTO_YB,cricket,headwidth_mm,,indcode,Colcode,Colony,Mark,Status_Scanobs,status2,status3,omit,Duel,NumDuel,Antennaldrumming,Numantdrum,Recantdrum,Domperf,NumDomperf,Domrec,NumDomrec,Allogrooming,Recgrooming,WalkOver,NumWalkover,HandlePupae,Handlinglarv,Handlingoldeggs,BroodHandling,Outside,Time Outside
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,1,A,47BC/2,YGM,G,G,G,0,5,44,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,1,A,47BC/2,YGM,G,G,G,0,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,2,A,47BC/2,GOY,G,G,G,0,7,132,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,2,A,47BC/2,GOY,G,G,G,0,3,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,3,A,47BC/2,GYM,G,G,G,0,6,70,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,3,A,47BC/2,GYM,G,G,G,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,4,A,47BC/2,YOB,G,G,G,0,6,84,1,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,4,A,47BC/2,YOB,G,G,G,0,2,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,5,A,47BC/2,YBM,G,G,RG,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,5,A,47BC/2,YBM,unclear,RG,RG,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,6,A,47BC/2,YMB,G,G,G,0,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,6,A,47BC/2,YMB,G,G,G,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,3,1,1,,2.581,,7,A,47BC/2,YGB,G,G,G,0,6,101,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,7,A,47BC/2,YGB,G,G,G,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,8,A,47BC/2,BYM,RG,G,G,1,6,149,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,8,A,47BC/2,BYM,G,G,G,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,7,0,1,,2.631,,9,B,51 A/2(+)(99B),G,G,G,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,9,B,51 A/2(+)(99B),G,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,10,B,51 A/2(+)(99B),Y,G,G,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,10,B,51 A/2(+)(99B),Y,G,G,G,0,1,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,11,B,51 A/2(+)(99B),W,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,11,B,51 A/2(+)(99B),W,G,G,G,0,1,5,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,12,B,51 A/2(+)(99B),O,G,G,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,12,B,51 A/2(+)(99B),O,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,13,B,51 A/2(+)(99B),B,G,G,G,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,13,B,51 A/2(+)(99B),B,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,14,B,51 A/2(+)(99B),BWB,G,G,G,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,14,B,51 A/2(+)(99B),BWB,G,G,G,0,1,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,15,B,51 A/2(+)(99B),WBW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,15,B,51 A/2(+)(99B),WBW,G,G,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,7,1,1,,2.896,,16,B,51 A/2(+)(99B),OBO,G,G,G,0,2,12,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,82,13,,,8,1,1,IP,S1,,,,,,,16,B,51 A/2(+)(99B),OBO,G,G,G,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,,"no new umw, but additional duelers away from gam",0,0,9,61,17,6,1,0,0,SP,F100,6,1,1,0,2.592,,17,C,F100A,OWO,G,G,G,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,0,SP,F100,,,,,,,17,C,F100A,OWO,G,G,G,0,4,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,9,1,1,0,2.833,,18,D,F103,YGY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,18,D,F103,YGY,G,G,G,0,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,8,1,1,0,2.534,,19,D,F103,YOY,G,G,G,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,19,D,F103,YOY,G,G,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,,,,,,,20,D,F103,OWO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,20,D,F103,OWO,W,W,W,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,13,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,,,,,,,21,D,F103,OB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,21,D,F103,OB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,,,,,,,22,D,F103,YMO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,22,D,F103,YMO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,5,1,1,0,2.77,,23,E,F105,GOG,G,G,G,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,23,E,F105,GOG,G,G,G,0,1,3,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,7,1,1,0,2.903,,24,E,F105,YGY,G,G,G,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,24,E,F105,YGY,G,G,G,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,5,1,1,0,2.652,,25,E,F105,GYG,G,G,G,0,4,24,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,25,E,F105,GYG,G,G,G,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,0,1,1,0,2.715,,26,E,F105,GOW,G,G,G,0,3,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,26,E,F105,GOW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,6,1,1,0,2.704,,27,E,F105,OBO,G,G,G,0,3,9,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,27,E,F105,OBO,G,G,G,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,5,1,1,0,2.765,,28,E,F105,WGW,G,G,G,0,0,0,1,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,28,E,F105,WGW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,0,0,7,1,18,7,1,0,0,SP,F105,0,1,0,1,2.596,,29,F,F105/2,GWG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,0,SP,F105,,,,,,,29,F,F105/2,GWG,W,W,W,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,1,12,0
7/28/21,Eighteen,Final,,,0,0,7,1,18,7,1,0,0,SP,F105,6,1,1,0,3.026,,30,F,F105/2,OGO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,0,SP,F105,,,,,,,30,F,F105/2,OGO,G,G,G,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,0,0,7,1,18,7,1,0,0,SP,F105,1,1,1,0,2.754,,31,F,F105/2,OYO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,0,SP,F105,,,,,,,31,F,F105/2,OYO,W,W,W,0,1,5,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,3,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,4,1,1,,,,32,G,F107/1,OG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,32,G,F107/1,OG,G,G,G,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,6,1,1,,,,33,G,F107/1,GGY(-/BLU),G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,33,G,F107/1,GGY(-/BLU),G,G,G,0,2,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,,,,,,,34,G,F107/1,YB,W,W,W,0,1,1,1,1,2,0,0,0,0,1,4,0,0,4,1,0,5,0,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,34,G,F107/1,YB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,,,,,,,35,G,F107/1,white (previously umw),unclear,NG,NG,1,1,1,2,4,0,0,0,0,0,1,1,0,0,0,6,1,6,1,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,35,G,F107/1,white (previously umw),W,W,NG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/8/21,Eighteen,Final,,,0,0,18,84,23,11,2,1,1,SP,F111,6,1,1,0,2.708,,36,H,F111,WBW,G,G,G,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,36,H,F111,WBW,G,G,G,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6/8/21,Eighteen,Final,,,0,0,18,84,23,11,2,1,1,SP,F111,7,1,1,0,2.79,,37,H,F111,POP,G,G,G,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,37,H,F111,POP,G,G,G,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,5,1,1,0,2.536,,38,I,F111/1,PGP,G,G,G,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,67,0,,,6,1,1,IP,F111,,,,,,,38,I,F111/1,PGP,G,G,G,0,7,51,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,5,1,1,0,2.558,,39,I,F111/1,GPG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
12/6/21,Eighteen,Initial,,,,,67,0,,,6,1,1,IP,F111,,,,,,,39,I,F111/1,GPG,G,G,G,0,5,16,2,4,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,4,1,1,0,2.514,,40,I,F111/1,WPW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12/6/21,Eighteen,Initial,,,,,67,0,,,6,1,1,IP,F111,,,,,,,40,I,F111/1,WPW,G,G,G,0,7,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,3,1,1,0,2.417,,41,I,F111/1,PWP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
12/6/21,Eighteen,Initial,,,,,67,0,,,6,1,1,IP,F111,,,,,,,41,I,F111/1,PWP,G,G,G,0,5,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,3,1,1,0,2.53,,42,I,F111/1,PBP,G,G,G,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,67,0,,,6,1,1,IP,F111,,,,,,,42,I,F111/1,PBP,G,G,G,0,3,35,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,5,1,1,,2.878,,43,J,F20/1,P,G,G,G,0,14,215,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,0,SP,F20,,,,,,,43,J,F20/1,P,G,G,G,0,1,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,44,J,F20/1,W,unclear,NG,NG,1,14,171,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,0,SP,F20,,,,,,,44,J,F20/1,W,W,W,NG,1,7,31,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,45,J,F20/1,WGW,unclear,NG,NG,1,4,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,0,SP,F20,,,,,,,45,J,F20/1,WGW,W,W,NG,1,6,13,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,46,J,F20/1,WPW,W,W,W,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,0,SP,F20,,,,,,,46,J,F20/1,WPW,W,W,W,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,47,J,F20/1,YWY,unclear,NG,NG,1,10,154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,0,SP,F20,,,,,,,47,J,F20/1,YWY,W,W,NG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,48,J,F20/1,YBY,W,W,W,0,1,12,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,3,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,0,SP,F20,,,,,,,48,J,F20/1,YBY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,49,J,F20/1,YGY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,0,SP,F20,,,,,,,49,J,F20/1,YGY,W,W,W,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,5,1,1,,,,50,K,F21/1,O,G,G,G,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,0,SP,F21,,,,,,,50,K,F21/1,O,G,G,G,0,1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,51,K,F21/1,Y,W,W,W,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,4,1,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,0,SP,F21,,,,,,,51,K,F21/1,Y,W,W,W,0,4,13,3,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,52,K,F21/1,B,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,0,SP,F21,,,,,,,52,K,F21/1,B,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,53,K,F21/1,WPW,W,W,W,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,0,SP,F21,,,,,,,53,K,F21/1,WPW,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,54,K,F21/1,YPY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/9/19,Twelve,Initial,,"scanobs makes it look unclear at Initial, but safe to assume it is W",,,88,31,,,6,1,0,SP,F21,,,,,,,54,K,F21/1,YPY,W,W,W,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,55,K,F21/1,OYO,W,W,W,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,0,SP,F21,,,,,,,55,K,F21/1,OYO,W,W,W,0,1,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,56,K,F21/1,BOB,W,W,W,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,0,SP,F21,,,,,,,56,K,F21/1,BOB,W,W,W,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,4,1,1,,2.488,,57,L,F21/1A,WYW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
12/19/19,Twelve,Initial,,,,,77,16,,,5,1,1,IP,F21,,,,,,,57,L,F21/1A,WYW,G,G,G,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,,,,,,,58,L,F21/1A,YBY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
12/19/19,Twelve,Initial,,,,,77,16,,,5,1,1,IP,F21,,,,,,,58,L,F21/1A,YBY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,3,1,1,,2.599,,59,L,F21/1A,G,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0
12/19/19,Twelve,Initial,,,,,77,16,,,5,1,1,IP,F21,,,,,,,59,L,F21/1A,G,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,2,0,1,,2.478,,60,L,F21/1A,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0
12/19/19,Twelve,Initial,,,,,77,16,,,5,1,1,IP,F21,,,,,,,60,L,F21/1A,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,,,0,0,53,14,100,27,3,1,1,SP,F30,11,1,1,0,2.759,,61,M,F30,OBO,G,G,G,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/6/21,Eighteen,Initial,,,,,113,3,,,4,1,1,SP,F30,,,,,,,61,M,F30,OBO,G,G,G,0,2,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2/28/22,Eighteen,Final,,,0,0,53,14,100,27,3,1,1,SP,F30,12,1,1,0,2.835,,62,M,F30,BOB,G,G,G,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/6/21,Eighteen,Initial,,,,,113,3,,,4,1,1,SP,F30,,,,,,,62,M,F30,BOB,G,G,G,0,5,25,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0,0
2/28/22,Eighteen,Final,,,0,0,53,14,100,27,3,1,1,SP,F30,12,1,1,0,2.889,,63,M,F30,GOG,G,G,G,0,4,19,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,113,3,,,4,1,1,SP,F30,,,,,,,63,M,F30,GOG,G,G,G,0,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,3,1,1,,2.574,,64,N,F32,WGW,G,G,G,0,3,13,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1/28/21,Eighteen,Initial,,,,,83,46,,,8,1,1,IP,F32,,,,,,,64,N,F32,WGW,G,G,G,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,5,1,1,,2.703,,65,N,F32,OYO,G,G,G,0,4,29,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0
